"subjid","condition","gamble_order_exp","type","reward","probability","choicenum","bdm","rt","payoffPos"
220,2,5,"1",69,2,6,2,10.168,"bottom"
220,2,83,"1",1462,59,84,897,6.376,"bottom"
220,2,13,"1",281,11,14,22,6.127,"bottom"
220,2,88,"1",1651,57,89,983,11.498,"bottom"
220,2,61,"1",1013,40,62,463,7.298,"bottom"
220,2,50,"1",970,32,51,208,10.571,"bottom"
220,2,41,"1",749,28,42,161,4.064,"bottom"
220,2,1,"1",7,1,2,0,4.635,"bottom"
220,2,85,"1",1560,57,86,828,5.972,"bottom"
220,2,72,"1",1277,50,73,614,3.516,"bottom"
220,2,7,"1",101,4,8,2,5.108,"bottom"
220,2,57,"1",1046,38,58,382,5.879,"bottom"
220,2,165,"BR",2069,3,6,2,11.827,"bottom"
220,2,156,"center",1143,43,7,456,15.664,"bottom"
220,2,120,"1",2072,74,121,1657,9.764,"bottom"
220,2,131,"1",2205,82,132,1897,12.99,"bottom"
220,2,125,"1",2145,80,126,1955,9.238,"bottom"
220,2,123,"1",2078,75,124,1758,8.953,"bottom"
220,2,149,"1",2485,100,150,2482,22.009,"bottom"
220,2,101,"1",1745,69,102,1452,7.825,"bottom"
220,2,122,"1",2062,76,123,1731,11.806,"bottom"
220,2,166,"TL",297,82,7,239,7.821,"bottom"
220,2,110,"1",1844,69,111,1351,7.751,"bottom"
220,2,118,"1",1968,69,119,1486,5.564,"bottom"
220,2,113,"1",1924,72,114,1692,6.512,"bottom"
220,2,119,"1",1935,75,120,1676,14.613,"bottom"
220,2,135,"1",2223,87,136,2052,5.497,"bottom"
220,2,143,"1",2423,97,144,2343,9.797,"bottom"
220,2,158,"center",1336,50,9,599,22.592,"bottom"
220,2,150,"center",1181,60,1,680,6.506,"bottom"
220,2,153,"center",1494,40,4,417,8.533,"bottom"
220,2,116,"1",2001,69,117,1521,13.299,"bottom"
220,2,108,"1",1775,69,109,1033,16.307,"bottom"
220,2,159,"center",1453,61,10,963,10.984,"bottom"
220,2,138,"1",2320,92,139,2122,7.096,"bottom"
220,2,109,"1",1830,72,110,1355,7.013,"bottom"
220,2,146,"1",2456,99,147,2424,7.538,"bottom"
220,2,151,"center",1116,50,2,591,5.786,"bottom"
220,2,155,"center",1019,39,6,320,13.315,"bottom"
220,2,127,"1",2151,82,128,1603,13.122,"bottom"
220,2,136,"1",2251,88,137,1839,6.538,"bottom"
220,2,162,"BL",174,3,3,2,9.534,"bottom"
220,2,111,"1",1872,73,112,1448,9.498,"bottom"
220,2,128,"1",2146,78,129,1738,5.948,"bottom"
220,2,130,"1",2167,84,131,1893,12.23,"bottom"
220,2,164,"BR",2161,15,5,68,6.736,"bottom"
220,2,104,"1",1722,64,105,1083,20.455,"bottom"
220,2,171,"TR",2069,82,12,1641,10.259,"bottom"
220,2,126,"1",2133,81,127,1618,7.651,"bottom"
220,2,167,"TL",43,94,8,37,11.147,"bottom"
220,2,132,"1",2195,84,133,1719,8.58,"bottom"
220,2,142,"1",2383,97,143,2285,9.597,"bottom"
220,2,163,"BR",2326,12,4,84,11.449,"bottom"
220,2,140,"1",2345,93,141,2199,6.387,"bottom"
220,2,103,"1",1705,66,104,994,11.032,"bottom"
220,2,139,"1",2316,93,140,1982,11.887,"bottom"
220,2,124,"1",2062,78,125,1366,4.086,"bottom"
220,2,169,"TR",2326,82,10,1901,6.603,"bottom"
220,2,147,"1",2463,99,148,2459,12.311,"bottom"
220,2,157,"center",1413,47,8,626,14.491,"bottom"
220,2,105,"1",1768,70,106,1041,10.798,"bottom"
220,2,161,"BL",43,15,2,6,5.705,"bottom"
220,2,114,"1",1947,72,115,1467,5.542,"bottom"
220,2,141,"1",2321,95,142,2188,5.993,"bottom"
220,2,134,"1",2244,83,135,1936,11.457,"bottom"
220,2,168,"TL",174,82,9,153,10.8,"bottom"
220,2,160,"BL",297,12,1,14,4.941,"bottom"
220,2,154,"center",1423,42,5,518,10.339,"bottom"
220,2,170,"TR",2161,94,11,2013,13.938,"bottom"
220,2,107,"1",1874,64,108,1029,9.933,"bottom"
220,2,112,"1",1860,71,113,1207,6.876,"bottom"
220,2,133,"1",2234,85,134,1703,4.552,"bottom"
220,2,117,"1",2007,73,118,1568,5.877,"bottom"
220,2,148,"1",2461,100,149,2459,22.171,"bottom"
220,2,115,"1",1990,71,116,1362,9.632,"bottom"
220,2,152,"center",1061,50,3,510,9.719,"bottom"
220,2,102,"1",1795,66,103,940,9.293,"bottom"
220,2,144,"1",2448,97,145,2308,6.462,"bottom"
220,2,129,"1",2172,83,130,1905,11.958,"bottom"
220,2,145,"1",2454,98,146,2393,11.027,"bottom"
220,2,137,"1",2271,88,138,1905,7.179,"bottom"
220,2,121,"1",1990,74,122,1676,12.981,"bottom"
220,2,106,"1",1744,66,107,1126,9.354,"bottom"
221,2,37,"1",758,27,38,310,21.256,"top"
221,2,27,"1",521,20,28,110,12.288,"top"
221,2,52,"1",877,33,53,240,14.537,"top"
221,2,79,"1",1142,52,80,700,82.407,"top"
221,2,81,"1",1305,54,82,1050,54.148,"top"
221,2,4,"1",78,2,5,2,21.733,"top"
221,2,16,"1",416,12,17,18,21.407,"top"
221,2,43,"1",763,29,44,230,36.536,"top"
221,2,76,"1",1234,47,77,700,37.676,"top"
221,2,72,"1",1277,50,73,800,22.241,"top"
221,2,83,"1",1462,59,84,1250,47.173,"top"
221,2,22,"1",528,16,23,80,25.119,"top"
221,2,96,"1",1667,62,97,1450,43.734,"top"
221,2,21,"1",494,15,22,70,33.166,"top"
221,2,36,"1",784,22,37,150,21.293,"top"
221,2,67,"1",1170,44,68,500,58.469,"top"
221,2,89,"1",1524,58,90,1400,47.957,"top"
221,2,53,"1",919,37,54,210,23.786,"top"
221,2,65,"1",1111,40,66,450,25.007,"top"
221,2,44,"1",803,32,45,170,55.88,"top"
221,2,92,"1",1603,60,93,1500,56.861,"top"
221,2,95,"1",1732,60,96,1610,19.036,"top"
221,2,14,"1",321,11,15,25,9.649,"top"
221,2,23,"1",550,16,24,60,27.142,"top"
221,2,94,"1",1625,62,95,1530,35.079,"top"
221,2,13,"1",281,11,14,15,23.252,"top"
221,2,19,"1",475,13,20,40,17.201,"top"
221,2,42,"1",824,29,43,180,29.991,"top"
221,2,63,"1",1128,39,64,430,21.783,"top"
221,2,90,"1",1483,61,91,1390,22.277,"top"
221,2,75,"1",1209,53,76,625,17.003,"top"
221,2,84,"1",1527,54,85,1250,15.992,"top"
221,2,17,"1",359,14,18,50,22.869,"top"
221,2,25,"1",667,19,26,110,15.143,"top"
221,2,69,"1",1076,45,70,375,24.269,"top"
221,2,55,"1",973,37,56,300,14.199,"top"
221,2,74,"1",1307,45,75,600,9.664,"top"
221,2,10,"1",177,6,11,5,15.601,"top"
221,2,38,"1",839,25,39,200,8.921,"top"
221,2,93,"1",1682,58,94,1510,55.426,"top"
221,2,20,"1",483,14,21,50,16.005,"top"
221,2,58,"1",977,38,59,350,20.862,"top"
221,2,88,"1",1651,57,89,1490,27.583,"top"
221,2,1,"1",7,1,2,1,16.166,"top"
221,2,33,"1",651,21,34,99,29.869,"top"
221,2,48,"1",874,30,49,320,26.96,"top"
221,2,100,"1",1796,68,101,1690,69.307,"top"
221,2,6,"1",83,4,7,3,16.44,"top"
221,2,49,"1",889,30,50,325,13.473,"top"
221,2,28,"1",597,19,29,100,18.32,"top"
221,2,18,"1",387,12,19,40,24.789,"top"
221,2,45,"1",846,31,46,305,15.812,"top"
221,2,39,"1",727,24,40,160,20.156,"top"
221,2,85,"1",1560,57,86,1390,40.329,"top"
221,2,68,"1",1119,47,69,630,28.189,"top"
221,2,7,"1",101,4,8,4,11.194,"top"
221,2,12,"1",279,8,13,15,24.967,"top"
221,2,47,"1",934,30,48,340,35.681,"top"
221,2,15,"1",363,11,16,20,18.217,"top"
221,2,35,"1",696,24,36,210,9.687,"top"
221,2,24,"1",542,15,25,90,15.762,"top"
221,2,86,"1",1508,59,87,1400,17.13,"top"
221,2,70,"1",1160,42,71,500,25.69,"top"
221,2,71,"1",1278,43,72,750,26.496,"top"
221,2,41,"1",749,28,42,250,30.698,"top"
221,2,77,"1",1285,54,78,1090,21.094,"top"
221,2,29,"1",662,20,30,120,19.711,"top"
221,2,56,"1",973,33,57,355,15.436,"top"
221,2,40,"1",752,26,41,180,26.941,"top"
221,2,8,"1",110,7,9,10,8.233,"top"
221,2,46,"1",813,31,47,295,15.784,"top"
221,2,32,"1",615,21,33,105,24.471,"top"
221,2,2,"1",24,2,3,2,7.441,"top"
221,2,98,"1",1722,60,99,1600,12.44,"top"
221,2,73,"1",1208,50,74,1000,28.498,"top"
221,2,91,"1",1623,61,92,1550,13.707,"top"
221,2,59,"1",1001,39,60,599,14.068,"top"
221,2,57,"1",1046,38,58,499,20.71,"top"
221,2,5,"1",69,2,6,3,7.653,"top"
221,2,60,"1",1039,33,61,390,21.41,"top"
221,2,62,"1",1093,37,63,405,15.591,"top"
221,2,30,"1",695,21,31,100,13.362,"top"
221,2,64,"1",944,39,65,375,19.55,"top"
221,2,0,"1",3,1,1,1,11.022,"top"
221,2,99,"1",1722,65,100,1660,70.829,"top"
221,2,80,"1",1335,57,81,1250,4.987,"top"
221,2,87,"1",1511,56,88,1340,21.955,"top"
221,2,11,"1",190,9,12,12,15.129,"top"
221,2,78,"1",1496,54,79,1240,7.465,"top"
221,2,31,"1",687,21,32,120,11.228,"top"
221,2,50,"1",970,32,51,370,18.398,"top"
221,2,61,"1",1013,40,62,540,9.751,"top"
221,2,51,"1",898,33,52,350,11.868,"top"
221,2,82,"1",1446,57,83,1250,31.499,"top"
221,2,9,"1",172,7,10,10,7.283,"top"
221,2,3,"1",31,2,4,2,8.319,"top"
221,2,66,"1",1191,45,67,650,17.402,"top"
221,2,26,"1",634,17,27,115,22.498,"top"
221,2,54,"1",969,31,55,380,9.949,"top"
221,2,34,"1",766,30,35,285,20.006,"top"
221,2,97,"1",1704,59,98,1485,28.499,"top"
221,2,151,"center",1116,50,2,700,14.682,"top"
221,2,132,"1",2195,84,133,2015,57.982,"top"
221,2,169,"TR",2326,82,10,2200,26.278,"top"
221,2,104,"1",1722,64,105,1455,63.015,"top"
221,2,149,"1",2485,100,150,2485,22.039,"top"
221,2,162,"BL",174,3,3,5,10.634,"top"
221,2,122,"1",2062,76,123,1800,25.179,"top"
221,2,110,"1",1844,69,111,1400,38.663,"top"
221,2,167,"TL",43,94,8,40,16.589,"top"
221,2,115,"1",1990,71,116,1600,48.208,"top"
221,2,111,"1",1872,73,112,1575,22.482,"top"
221,2,170,"TR",2161,94,11,2099,24.432,"top"
221,2,160,"BL",297,12,1,15,22.505,"top"
221,2,117,"1",2007,73,118,1625,10.736,"top"
221,2,135,"1",2223,87,136,2100,50.681,"top"
221,2,134,"1",2244,83,135,1980,22.527,"top"
221,2,118,"1",1968,69,119,1540,27.344,"top"
221,2,113,"1",1924,72,114,1580,18.496,"top"
221,2,154,"center",1423,42,5,685,12.913,"top"
221,2,171,"TR",2069,82,12,1790,16.369,"top"
221,2,102,"1",1795,66,103,1500,30.468,"top"
221,2,126,"1",2133,81,127,1775,54.981,"top"
221,2,137,"1",2271,88,138,2080,25.613,"top"
221,2,148,"1",2461,100,149,2461,29.698,"top"
221,2,123,"1",2078,75,124,1700,27.454,"top"
221,2,127,"1",2151,82,128,1880,44.844,"top"
221,2,114,"1",1947,72,115,1550,32.319,"top"
221,2,108,"1",1775,69,109,1485,28.82,"top"
221,2,128,"1",2146,78,129,1900,22.402,"top"
221,2,109,"1",1830,72,110,1580,70.191,"top"
221,2,101,"1",1745,69,102,1450,42.834,"top"
221,2,145,"1",2454,98,146,2450,15.82,"top"
221,2,157,"center",1413,47,8,735,11.102,"top"
221,2,112,"1",1860,71,113,1600,22.17,"top"
221,2,140,"1",2345,93,141,2310,10.48,"top"
221,2,105,"1",1768,70,106,1400,17.977,"top"
221,2,164,"BR",2161,15,5,450,45.574,"top"
221,2,150,"center",1181,60,1,915,14.089,"top"
221,2,125,"1",2145,80,126,1905,16.588,"top"
221,2,133,"1",2234,85,134,1960,18.9,"top"
221,2,168,"TL",174,82,9,130,18.866,"top"
221,2,124,"1",2062,78,125,1885,12.767,"top"
221,2,129,"1",2172,83,130,1925,12.045,"top"
221,2,147,"1",2463,99,148,2462,14.085,"top"
221,2,159,"center",1453,61,10,1050,19.914,"top"
221,2,106,"1",1744,66,107,1405,35.105,"top"
221,2,163,"BR",2326,12,4,375,32.201,"top"
221,2,136,"1",2251,88,137,2090,23.644,"top"
221,2,152,"center",1061,50,3,590,27.213,"top"
221,2,107,"1",1874,64,108,1375,45.401,"top"
221,2,158,"center",1336,50,9,730,16.918,"top"
221,2,143,"1",2423,97,144,2420,13.202,"top"
221,2,153,"center",1494,40,4,725,10.519,"top"
221,2,166,"TL",297,82,7,240,33.868,"top"
221,2,155,"center",1019,39,6,450,13.304,"top"
221,2,103,"1",1705,66,104,1485,14.067,"top"
221,2,142,"1",2383,97,143,2380,11.892,"top"
221,2,119,"1",1935,75,120,1700,24.663,"top"
221,2,165,"BR",2069,3,6,140,39.611,"top"
221,2,138,"1",2320,92,139,2200,42.143,"top"
221,2,144,"1",2448,97,145,2445,10.049,"top"
221,2,116,"1",2001,69,117,1525,13.044,"top"
221,2,130,"1",2167,84,131,1945,34.554,"top"
221,2,131,"1",2205,82,132,1880,15.169,"top"
221,2,141,"1",2321,95,142,2315,9.07,"top"
221,2,156,"center",1143,43,7,580,13.6,"top"
221,2,161,"BL",43,15,2,5,16.424,"top"
221,2,120,"1",2072,74,121,1700,13.8,"top"
221,2,121,"1",1990,74,122,1660,6.578,"top"
221,2,146,"1",2456,99,147,2455,7.876,"top"
221,2,139,"1",2316,93,140,2310,17.386,"top"
222,2,23,"1",550,16,24,99,15.25,"bottom"
222,2,18,"1",387,12,19,37,26.457,"bottom"
222,2,100,"1",1796,68,101,1014,17.563,"bottom"
222,2,84,"1",1527,54,85,816,14.604,"bottom"
222,2,19,"1",475,13,20,45,10.455,"bottom"
222,2,12,"1",279,8,13,29,7.279,"bottom"
222,2,91,"1",1623,61,92,789,19.769,"bottom"
222,2,79,"1",1142,52,80,661,21.001,"bottom"
222,2,98,"1",1722,60,99,1010,21.88,"bottom"
222,2,22,"1",528,16,23,76,23.368,"bottom"
222,2,40,"1",752,26,41,87,19.191,"bottom"
222,2,30,"1",695,21,31,180,19.937,"bottom"
222,2,80,"1",1335,57,81,893,20.916,"bottom"
222,2,75,"1",1209,53,76,642,12.394,"bottom"
222,2,49,"1",889,30,50,270,21.361,"bottom"
222,2,70,"1",1160,42,71,576,24.679,"bottom"
222,2,72,"1",1277,50,73,653,34.018,"bottom"
222,2,63,"1",1128,39,64,459,8.249,"bottom"
222,2,1,"1",7,1,2,2,17.264,"bottom"
222,2,51,"1",898,33,52,285,19.489,"bottom"
222,2,83,"1",1462,59,84,1114,14.075,"bottom"
222,2,15,"1",363,11,16,41,9.619,"bottom"
222,2,66,"1",1191,45,67,599,20.792,"bottom"
222,2,69,"1",1076,45,70,533,29.495,"bottom"
222,2,20,"1",483,14,21,80,6.863,"bottom"
222,2,85,"1",1560,57,86,847,16.413,"bottom"
222,2,36,"1",784,22,37,223,7.065,"bottom"
222,2,78,"1",1496,54,79,948,13.881,"bottom"
222,2,56,"1",973,33,57,335,26.208,"bottom"
222,2,86,"1",1508,59,87,1103,25.597,"bottom"
222,2,10,"1",177,6,11,10,10.821,"bottom"
222,2,16,"1",416,12,17,14,9.256,"bottom"
222,2,77,"1",1285,54,78,622,15.576,"bottom"
222,2,48,"1",874,30,49,304,8.687,"bottom"
222,2,87,"1",1511,56,88,955,15.633,"bottom"
222,2,61,"1",1013,40,62,475,9.255,"bottom"
222,2,47,"1",934,30,48,297,13.324,"bottom"
222,2,0,"1",3,1,1,2,14.345,"bottom"
222,2,59,"1",1001,39,60,394,11.871,"bottom"
222,2,57,"1",1046,38,58,394,15.054,"bottom"
222,2,65,"1",1111,40,66,425,4.803,"bottom"
222,2,29,"1",662,20,30,192,4.758,"bottom"
222,2,50,"1",970,32,51,335,6.341,"bottom"
222,2,14,"1",321,11,15,45,15.763,"bottom"
222,2,68,"1",1119,47,69,510,11.258,"bottom"
222,2,37,"1",758,27,38,149,17.199,"bottom"
222,2,93,"1",1682,58,94,998,24.344,"bottom"
222,2,99,"1",1722,65,100,1157,25.009,"bottom"
222,2,96,"1",1667,62,97,1076,10.249,"bottom"
222,2,54,"1",969,31,55,297,4.43,"bottom"
222,2,52,"1",877,33,53,211,2.805,"bottom"
222,2,46,"1",813,31,47,188,4.274,"bottom"
222,2,55,"1",973,37,56,328,4.13,"bottom"
222,2,53,"1",919,37,54,316,3.758,"bottom"
222,2,73,"1",1208,50,74,634,4.518,"bottom"
222,2,35,"1",696,24,36,149,16.773,"bottom"
222,2,67,"1",1170,44,68,572,7.822,"bottom"
222,2,92,"1",1603,60,93,952,6.733,"bottom"
222,2,81,"1",1305,54,82,932,5.57,"bottom"
222,2,76,"1",1234,47,77,556,15.977,"bottom"
222,2,5,"1",69,2,6,6,11.193,"bottom"
222,2,82,"1",1446,57,83,684,11.159,"bottom"
222,2,42,"1",824,29,43,289,7.204,"bottom"
222,2,88,"1",1651,57,89,1002,6.459,"bottom"
222,2,26,"1",634,17,27,165,12.772,"bottom"
222,2,28,"1",597,19,29,153,7.254,"bottom"
222,2,64,"1",944,39,65,332,6.95,"bottom"
222,2,97,"1",1704,59,98,1200,7.575,"bottom"
222,2,31,"1",687,21,32,227,22.9,"bottom"
222,2,9,"1",172,7,10,6,3.806,"bottom"
222,2,7,"1",101,4,8,6,9.563,"bottom"
222,2,38,"1",839,25,39,99,7.667,"bottom"
222,2,11,"1",190,9,12,10,8.661,"bottom"
222,2,21,"1",494,15,22,45,9.205,"bottom"
222,2,3,"1",31,2,4,2,3.3,"bottom"
222,2,8,"1",110,7,9,6,6.359,"bottom"
222,2,39,"1",727,24,40,208,14.82,"bottom"
222,2,24,"1",542,15,25,99,2.996,"bottom"
222,2,44,"1",803,32,45,242,8.141,"bottom"
222,2,27,"1",521,20,28,196,4.728,"bottom"
222,2,95,"1",1732,60,96,1010,16.729,"bottom"
222,2,60,"1",1039,33,61,394,4.324,"bottom"
222,2,33,"1",651,21,34,208,5.487,"bottom"
222,2,43,"1",763,29,44,192,4.148,"bottom"
222,2,89,"1",1524,58,90,828,6.894,"bottom"
222,2,17,"1",359,14,18,60,9.712,"bottom"
222,2,34,"1",766,30,35,200,10.989,"bottom"
222,2,25,"1",667,19,26,211,9.38,"bottom"
222,2,2,"1",24,2,3,6,6.118,"bottom"
222,2,62,"1",1093,37,63,459,16.795,"bottom"
222,2,45,"1",846,31,46,293,16.186,"bottom"
222,2,58,"1",977,38,59,417,18.798,"bottom"
222,2,71,"1",1278,43,72,595,10.286,"bottom"
222,2,13,"1",281,11,14,103,4.764,"bottom"
222,2,94,"1",1625,62,95,975,8.777,"bottom"
222,2,6,"1",83,4,7,6,14.791,"bottom"
222,2,4,"1",78,2,5,18,10.237,"bottom"
222,2,41,"1",749,28,42,200,16.448,"bottom"
222,2,74,"1",1307,45,75,599,17.182,"bottom"
222,2,32,"1",615,21,33,146,16.151,"bottom"
222,2,90,"1",1483,61,91,797,17.357,"bottom"
222,2,153,"center",1494,40,4,595,5.288,"bottom"
222,2,166,"TL",297,82,7,149,25.171,"bottom"
222,2,103,"1",1705,66,104,1196,22.042,"bottom"
222,2,129,"1",2172,83,130,1393,33.554,"bottom"
222,2,149,"1",2485,100,150,1998,40.374,"bottom"
222,2,140,"1",2345,93,141,1672,20.884,"bottom"
222,2,118,"1",1968,69,119,1359,7.846,"bottom"
222,2,152,"center",1061,50,3,448,25.486,"bottom"
222,2,124,"1",2062,78,125,1335,18.065,"bottom"
222,2,150,"center",1181,60,1,673,10.447,"bottom"
222,2,145,"1",2454,98,146,1696,14.71,"bottom"
222,2,127,"1",2151,82,128,1378,16.74,"bottom"
222,2,130,"1",2167,84,131,1548,6.944,"bottom"
222,2,111,"1",1872,73,112,1211,12.047,"bottom"
222,2,157,"center",1413,47,8,649,7.645,"bottom"
222,2,105,"1",1768,70,106,959,13.129,"bottom"
222,2,106,"1",1744,66,107,921,12.686,"bottom"
222,2,116,"1",2001,69,117,847,18.214,"bottom"
222,2,146,"1",2456,99,147,1382,9.918,"bottom"
222,2,147,"1",2463,99,148,1568,8.785,"bottom"
222,2,108,"1",1775,69,109,1041,11.841,"bottom"
222,2,110,"1",1844,69,111,1196,9.402,"bottom"
222,2,134,"1",2244,83,135,1405,10.848,"bottom"
222,2,101,"1",1745,69,102,1157,7.36,"bottom"
222,2,128,"1",2146,78,129,1258,10.199,"bottom"
222,2,156,"center",1143,43,7,649,8.262,"bottom"
222,2,151,"center",1116,50,2,607,6.683,"bottom"
222,2,117,"1",2007,73,118,1444,20.079,"bottom"
222,2,169,"TR",2326,82,10,1789,7.939,"bottom"
222,2,126,"1",2133,81,127,1777,12.46,"bottom"
222,2,115,"1",1990,71,116,1250,14.551,"bottom"
222,2,120,"1",2072,74,121,1510,6.127,"bottom"
222,2,137,"1",2271,88,138,1796,8.076,"bottom"
222,2,123,"1",2078,75,124,1304,21.294,"bottom"
222,2,168,"TL",174,82,9,91,23.704,"bottom"
222,2,119,"1",1935,75,120,1107,13.387,"bottom"
222,2,131,"1",2205,82,132,1266,7.48,"bottom"
222,2,135,"1",2223,87,136,1700,7.497,"bottom"
222,2,142,"1",2383,97,143,1796,7.856,"bottom"
222,2,121,"1",1990,74,122,1219,28.944,"bottom"
222,2,139,"1",2316,93,140,1715,9.941,"bottom"
222,2,162,"BL",174,3,3,18,6.293,"bottom"
222,2,136,"1",2251,88,137,1436,12.321,"bottom"
222,2,114,"1",1947,72,115,1138,9.877,"bottom"
222,2,107,"1",1874,64,108,1091,13.761,"bottom"
222,2,143,"1",2423,97,144,1847,15.157,"bottom"
222,2,104,"1",1722,64,105,963,16.12,"bottom"
222,2,158,"center",1336,50,9,746,4.55,"bottom"
222,2,102,"1",1795,66,103,773,5.536,"bottom"
222,2,163,"BR",2326,12,4,444,8.728,"bottom"
222,2,167,"TL",43,94,8,25,19.261,"bottom"
222,2,138,"1",2320,92,139,1413,21.053,"bottom"
222,2,165,"BR",2069,3,6,122,7.813,"bottom"
222,2,160,"BL",297,12,1,25,5.932,"bottom"
222,2,154,"center",1423,42,5,599,7.354,"bottom"
222,2,122,"1",2062,76,123,905,10.863,"bottom"
222,2,161,"BL",43,15,2,6,8.765,"bottom"
222,2,170,"TR",2161,94,11,1498,21.319,"bottom"
222,2,144,"1",2448,97,145,1866,9.231,"bottom"
222,2,133,"1",2234,85,134,1320,8.441,"bottom"
222,2,132,"1",2195,84,133,1324,7.211,"bottom"
222,2,164,"BR",2161,15,5,320,5.064,"bottom"
222,2,113,"1",1924,72,114,975,9.153,"bottom"
222,2,155,"center",1019,39,6,413,6.286,"bottom"
222,2,148,"1",2461,100,149,2106,10.956,"bottom"
222,2,171,"TR",2069,82,12,1475,19.387,"bottom"
222,2,125,"1",2145,80,126,1331,6.393,"bottom"
222,2,112,"1",1860,71,113,1122,10.55,"bottom"
222,2,109,"1",1830,72,110,1250,3.812,"bottom"
222,2,159,"center",1453,61,10,855,15.559,"bottom"
222,2,141,"1",2321,95,142,1676,8.09,"bottom"
223,2,44,"1",803,32,45,200,9.928,"top"
223,2,39,"1",727,24,40,115,15.16,"top"
223,2,4,"1",78,2,5,20,23.921,"top"
223,2,41,"1",749,28,42,250,27.452,"top"
223,2,81,"1",1305,54,82,1250,28.14,"top"
223,2,30,"1",695,21,31,130,49.935,"top"
223,2,25,"1",667,19,26,135,35.695,"top"
223,2,16,"1",416,12,17,50,22.153,"top"
223,2,43,"1",763,29,44,300,40.293,"top"
223,2,53,"1",919,37,54,345,33.737,"top"
223,2,17,"1",359,14,18,56,24.188,"top"
223,2,85,"1",1560,57,86,905,38.172,"top"
223,2,67,"1",1170,44,68,455,24.101,"top"
223,2,90,"1",1483,61,91,1350,37.891,"top"
223,2,58,"1",977,38,59,340,33.367,"top"
223,2,70,"1",1160,42,71,380,22.723,"top"
223,2,78,"1",1496,54,79,1000,39.366,"top"
223,2,27,"1",521,20,28,100,21.738,"top"
223,2,79,"1",1142,52,80,645,27.066,"top"
223,2,64,"1",944,39,65,360,16.831,"top"
223,2,52,"1",877,33,53,250,35.74,"top"
223,2,95,"1",1732,60,96,1035,89.715,"top"
223,2,14,"1",321,11,15,25,10.793,"top"
223,2,21,"1",494,15,22,50,10.01,"top"
223,2,24,"1",542,15,25,115,13.252,"top"
223,2,62,"1",1093,37,63,350,14.833,"top"
223,2,98,"1",1722,60,99,1350,34.373,"top"
223,2,48,"1",874,30,49,250,12.788,"top"
223,2,75,"1",1209,53,76,695,32.01,"top"
223,2,38,"1",839,25,39,255,36.65,"top"
223,2,63,"1",1128,39,64,450,14.119,"top"
223,2,5,"1",69,2,6,20,17.259,"top"
223,2,45,"1",846,31,46,255,16.668,"top"
223,2,82,"1",1446,57,83,1000,36.885,"top"
223,2,88,"1",1651,57,89,1200,35.083,"top"
223,2,68,"1",1119,47,69,550,19.655,"top"
223,2,77,"1",1285,54,78,820,26.976,"top"
223,2,0,"1",3,1,1,1,7.84,"top"
223,2,20,"1",483,14,21,45,14.502,"top"
223,2,12,"1",279,8,13,25,19.002,"top"
223,2,32,"1",615,21,33,143,27.186,"top"
223,2,61,"1",1013,40,62,350,12.094,"top"
223,2,91,"1",1623,61,92,1200,31.383,"top"
223,2,33,"1",651,21,34,150,17.602,"top"
223,2,1,"1",7,1,2,1,5.587,"top"
223,2,69,"1",1076,45,70,500,14.16,"top"
223,2,94,"1",1625,62,95,1400,35.967,"top"
223,2,60,"1",1039,33,61,345,11.157,"top"
223,2,22,"1",528,16,23,45,16.125,"top"
223,2,71,"1",1278,43,72,950,23.159,"top"
223,2,9,"1",172,7,10,15,12.721,"top"
223,2,47,"1",934,30,48,305,21.413,"top"
223,2,8,"1",110,7,9,25,18.519,"top"
223,2,34,"1",766,30,35,330,11.014,"top"
223,2,76,"1",1234,47,77,600,37.78,"top"
223,2,18,"1",387,12,19,40,16.566,"top"
223,2,87,"1",1511,56,88,1000,31.84,"top"
223,2,92,"1",1603,60,93,1200,34.894,"top"
223,2,65,"1",1111,40,66,355,9.13,"top"
223,2,55,"1",973,37,56,350,33.914,"top"
223,2,35,"1",696,24,36,200,13.654,"top"
223,2,46,"1",813,31,47,245,28.203,"top"
223,2,100,"1",1796,68,101,1300,108.018,"top"
223,2,3,"1",31,2,4,5,11.191,"top"
223,2,40,"1",752,26,41,200,12.275,"top"
223,2,54,"1",969,31,55,305,20.34,"top"
223,2,97,"1",1704,59,98,1250,23.114,"top"
223,2,57,"1",1046,38,58,400,19.013,"top"
223,2,13,"1",281,11,14,20,10.174,"top"
223,2,26,"1",634,17,27,95,13.381,"top"
223,2,49,"1",889,30,50,270,15.886,"top"
223,2,93,"1",1682,58,94,1450,28.67,"top"
223,2,2,"1",24,2,3,5,10.837,"top"
223,2,37,"1",758,27,38,205,15.58,"top"
223,2,42,"1",824,29,43,245,13.448,"top"
223,2,15,"1",363,11,16,45,14.901,"top"
223,2,29,"1",662,20,30,150,15.368,"top"
223,2,50,"1",970,32,51,295,18.114,"top"
223,2,28,"1",597,19,29,55,25.008,"top"
223,2,6,"1",83,4,7,5,14.143,"top"
223,2,66,"1",1191,45,67,550,28.141,"top"
223,2,99,"1",1722,65,100,1655,15.344,"top"
223,2,36,"1",784,22,37,115,11.713,"top"
223,2,86,"1",1508,59,87,1000,23.33,"top"
223,2,74,"1",1307,45,75,560,34.271,"top"
223,2,7,"1",101,4,8,5,8.167,"top"
223,2,11,"1",190,9,12,25,24.702,"top"
223,2,31,"1",687,21,32,250,22.997,"top"
